,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Arc,0.1945828855309456,-0.035711960382535844,0.13675207352754998,-0.11025268388452665,-0.2343091530923181,0.14571094173347296,-0.1279338288681913,0.08398440244858157,-0.04733158204825203,-0.0985967341917442,-0.0028272151818172775,0.04384746109238138,0.01682689224138472,0.02381935839865828,0.1394413248175959,-0.04817913592921018,0.04898641262589541,-0.057468715684546215,0.06923763688471783,0.058015504010228765
Arl4d,0.06436112331827197,0.056714333163114763,0.09079614906101277,0.07214207358474548,-0.049869738776913385,0.08664871335973898,-0.15068485590997427,0.06836533654712713,0.11026694884627197,-0.04039208120770068,0.03512862128315924,0.3638034899724959,0.07282684234694806,0.07112074992695089,0.1799284393989753,0.0034380417785083283,-0.09712787679860534,-0.08844805696942351,0.20015224763166883,-0.02383863629301658
Arl5b,0.04254147407657515,0.028083840959406435,0.05277017471664113,0.028397328288339175,0.02818409248981213,-0.01363211067956477,0.052613752462124595,0.021173566034580836,0.021509481226235187,-0.03401165284249605,-0.06455857930425385,-0.04845299425798494,0.04044246329475111,0.09154248344224677,-0.05391151168606106,-0.06400709717352067,0.0580828147982231,-0.10532532064461889,0.015381849103267203,-0.10168793390569048
Bdnf,0.21842288176940983,0.10706384396391551,-0.18273711069119467,-0.07641390096991915,0.10286468072206091,-0.024225636840368416,-0.09996333187942572,-0.29582945857804954,-0.09367484334723573,0.0896150012724851,0.1625086520234799,0.09995353076398997,-0.014089471282404582,-0.10986163152201303,0.051749850316321414,-0.055556332461622476,0.04827334135031619,-0.1401762843402698,0.04653124240346343,-0.028516115996020903
Cdc42ep3,0.02722358078098788,0.10577450827759136,0.0421161102221057,0.1344729515397485,0.08787473627603516,-0.07017369984022216,0.00302094815480233,-0.18166873945132633,-0.016203524187268108,-0.0697877456509985,-0.06993467795789308,-0.2542787365304473,0.03860544871371437,0.20109314973571826,0.21202301206703872,-0.2497537323073354,-0.2242782436446769,-0.20431150107081478,0.13755409023316678,-0.007052971988345466
Cdkn1a,0.16645525311752718,0.14564594230224523,-0.059282092140651985,-0.17623241315397617,-0.17183423998967995,-0.03411369579252599,0.02853619459019514,0.06895408072945323,-0.015846559597052588,0.07716827919154579,0.1283192814246348,-0.025255623917090107,0.10091240476153314,-0.13096729915457936,0.011708676336552176,0.0924682319020596,-0.042373129444478644,-0.021524458344488108,-0.12826779512385392,-0.033885920117368774
Cited2,0.02570795347277371,-0.019135805121580574,0.039348349075765225,-0.09263456202808676,0.08498346744722805,-0.06877927227029586,-0.03832031791082757,0.07036424094243103,0.11682366256183646,-0.016096400592892603,-0.0036711200366415933,0.01091060365411184,-0.1696599481956844,0.09516648192430081,-0.01083627859039658,-0.07288832428420007,-0.020429841313687018,0.08162921834419762,-0.018960626342146496,0.08874095583822289
Crem,0.067185675616144,0.0280887395036944,0.05971248979780672,-0.08171296897241387,0.01285780622335065,-0.11705993420876931,-0.0006216934563252759,-0.066306692059109,-0.014411923576883206,0.05601671578297531,0.0955070647497433,-0.18214046548108043,-0.06645261854893914,-0.13860823550199955,0.08453588683730691,0.016217357161933878,0.02666077200463258,-0.025433554795936425,-0.10935596121725805,-0.03307330413349469
Dnajb1,0.02253490165175465,0.06299976559118477,0.0338113055531721,0.15465833149732763,0.07492875047174392,-0.037325468117192326,-0.01960435562979074,0.0066391904983688615,0.16956252223352442,-0.0568552263720227,-0.058910488246147495,-0.045472854442898156,0.014165731859075865,-0.04411298164329231,-0.005843003072715921,0.006707290398433286,0.05253954259627029,0.010176883627670233,0.009345397706759151,-0.009781560413000833
Dnajb5,0.08887610846296334,-0.03353730917069107,0.026231187352335726,0.016947312036697786,-0.03818681686916963,0.008179934441484049,0.04479377849440897,-0.012286605131518752,0.08901238599858453,-0.09514996389867304,-0.06836840228786784,0.0065381480586345665,0.07184593996852225,-0.02366407336193475,0.004102411366421598,0.01152341543994387,0.01142388672324239,0.022326978818156727,0.05054090492064426,-0.02078168080595644
Dusp1,0.11090413845466829,-0.038207810222832,0.19004508910003085,-0.024579595188646414,0.016002599616081206,0.06614209097402267,-0.2581573697978668,-0.006733117952782102,0.07893802012859806,-0.09514540965572658,0.1259590494464338,-0.07263020676033653,-0.06250483201217671,-0.1142877671126658,0.14546557585276185,-0.24727500681026604,0.13986918476961685,0.016314057702783435,0.05451825508943417,0.02380682819197035
Dusp14,0.07750557900322486,0.008270332084092476,-0.03881125438987868,0.003961357352007607,-0.004967094178829765,0.04360312490634172,0.05936822443613834,0.0036481119404365926,0.042631816950352765,-0.0103701670756231,0.06501959334482901,-0.054468185881558016,-0.007528402715503009,-0.024917311538252458,0.005191648953776296,0.05245350270242961,-0.00596605582126679,-0.03853653826246519,-0.04081700129681848,0.004145532393654184
Dusp6,0.1654668296897967,0.003224871236564817,-0.005510797427980751,0.06721283242037197,-0.034682106514656315,0.10815413977286813,-0.0843493264680633,-0.1426326492932022,0.06819649596813747,-0.047879951969849364,-0.07867305977663519,-0.16540640989441077,0.05954430783865919,-0.07125354054375689,0.016641124186131475,-0.04930756160961544,-0.02415989016341636,-0.07960074974827869,-0.004117048331675907,-0.10479986752298373
Egr1,0.14123941057791503,-0.05486123840009033,0.09769453664726446,-0.03444009313071856,-0.10422182309306952,0.09588636019068734,0.0013694563571569895,0.06207822183942469,-0.022932182336859293,-0.045221880143631994,-0.02522538787254438,-0.01977750286059696,-0.021487843372908995,-0.051523195547276704,-0.021618269859893697,0.06253344156036987,-0.03242694336611482,-0.06513217146086842,-0.013271413850415397,0.09365416116244468
Egr2,0.13999468422542952,0.010035205120286411,0.06920565086722506,0.05149414756762991,0.10827841013393376,0.1515467306338682,0.06753735711122026,0.14345514252605476,0.008336159828236588,-0.07568949778535142,0.016091252127524814,-0.015621107713919499,-0.007220093806990846,0.0369343666456481,-0.05931242579309991,0.030751802407332135,-0.009177671990044024,0.03441792554801745,-0.08432486612309012,-0.09284167104825101
Egr4,0.1623578681573969,-0.014864377885696983,0.1368302298591592,0.14541732832513207,0.07714791084176005,0.09751951926209518,0.016526594195441783,-0.020757860129299168,0.01912915070652606,0.01335993333231034,0.019582607263003968,0.01893492849590699,0.04327247841407357,-0.015890166505313875,0.01799711779436438,0.11610770828572703,-0.07347036211706907,-0.0025961051757159015,0.003804133691659191,0.09939772771309544
Fbxo33,0.06423216638465665,0.0019102462439187214,0.046051350198980295,0.02518818763670457,0.03519335199047694,-0.07241248365425522,0.04971127617567865,0.0004776005651352821,-0.04242797162381736,-0.03360939208397872,-0.10141820366003762,0.027650006473426924,0.12828813229650762,0.08519739554022511,-0.10290400843995048,-0.01913687846137553,-6.8095726307775e-05,-0.054591510929575926,0.03750626991305812,-0.01302209910784127
Fos,0.20570093424729466,-0.07681975495359945,0.24313180264812542,-0.06125155374227815,0.09645988727893338,0.1937209233014005,-0.19949622508293524,0.052676579813858364,-0.11555807553536426,0.018428832618817753,0.08407444082363388,-0.08813226519628738,-0.1442735421678648,-0.000630271576154648,-0.1489979403025732,0.03352315568401012,-0.11692782352899372,-0.13791537261607387,0.004570528507833024,0.18293455355343416
Fosb,0.10529470712216862,0.027988964424649466,0.051697351922792276,-0.03438002989069138,0.12486509433856209,-0.0250729939082076,0.08090018648702242,0.045143598513586784,-0.08238413256588456,0.11843964260968232,0.05584285308900345,0.03368973156090113,0.07154721875644597,0.043645645039964785,-0.0005037979590623142,0.0047560073435046705,0.006790001346867348,0.044651343132252705,0.05443506158431248,-0.060302647231377425
Fosl2,0.14913168156148043,0.02388655628634711,0.04054302088782291,-0.09380302365628564,0.138396842972459,0.017869416005405217,0.11237466358587049,0.056211387609655765,-0.13884970793070925,0.05120495302713168,-0.014902850677976297,0.009276314050517322,-0.019918029973199018,0.15771187839995335,0.012675904577685446,0.055243827886242935,-0.06898453895568898,0.05303965196746447,-0.02015992575070128,-0.07090416778042585
Frmd6,0.11033521819135939,-0.03150441125927804,-0.0012514118815802051,0.0025712185277849157,-0.08644312248545902,0.05180792722522393,0.18589265405408478,-0.0006164549936446394,0.016671013533225018,-0.14718616646015506,0.006900450006683545,-0.06177513511073883,0.023546200272330217,0.31708572591969375,-0.0931618799755151,-0.10484876606861353,0.18465876219397903,0.14335107913430636,0.11879485527192175,-0.188619090586459
Gadd45b,0.12938014662893899,0.14499864260605672,0.022668506042695588,0.07715938380089789,0.03707848726866005,-0.027895736874515034,0.024595633435800686,-0.049038862203363176,-0.0318315721343644,0.0306952779431469,0.2495812852272385,0.21135598119768675,0.14583365875445634,-0.016792431206886376,0.10096835312725164,0.12483983139958894,-0.12380042718916966,-0.03950126624705545,-0.12279341029752527,-0.08861892771791915
Gadd45g,0.08381044855909699,0.10266867269049132,0.09614384779400661,0.04281239548283866,0.119897898377815,-0.045242698177072806,0.03127160289584428,0.10809968702426948,-0.0581587851633589,0.18632951998393807,0.17514658431198676,0.021775350831368424,0.08973671211156573,0.1902417545446822,-0.10933779158106834,0.04901841223555355,-0.03774463802664608,0.0970245291967946,0.16471124961570685,-0.10245874900210417
Gm13889,0.02321219793536901,-0.034619827214022576,0.07599703355507385,0.23440573805512277,0.14609717411305256,0.048998731131454816,0.030124638603594996,-0.07893392531610144,-0.042728612148234986,0.22941007748318654,-0.04098051605643852,-0.08430028484767949,0.13502757130608337,0.02608952979796274,0.04618007771588221,-0.09768318145780792,-0.001509956094077911,0.03875789991658794,0.022325595558324314,0.013268124854847853
Grasp,0.1438732866285444,0.050939003270271524,-0.022855385644170157,0.02988984222250357,-0.015276152946689879,-0.0625891659789147,0.11461002459487907,-0.034951252087819594,0.1256129986009329,-0.04429488394615495,0.10074864780496626,0.10923525414579913,0.14255845179782803,-0.027123550719004703,0.052794953940282864,0.11549000554970411,0.040704456106464074,0.05301612318156273,-0.0025613723082191656,0.07839972487609151
Homer1,0.05784581288089559,-0.0355656142849948,0.00029778394984540516,-0.026312696884012457,-0.09425752475964831,-0.04482813795386311,0.08343289469617851,-0.023520944081674645,-0.04392192373919924,-0.040191793468181886,0.00017414799093525745,0.015292351905223937,-0.05503431749529032,-0.01706853879598111,-8.852172357190361e-05,-0.034643258658125856,-0.003737498699102875,-0.030701298089272473,-0.02951760620856831,0.023224712632784163
Ifrd1,0.07315815700019762,0.023294138956532477,-0.0030213499883040965,0.029740795672551272,0.054979719420292075,-0.08140838653413354,-0.04112736500704163,0.03386405183014685,0.06378639263237909,0.05415731671086047,-0.06006249166874022,-0.007058095826506198,0.062040851697462075,0.014604900105264813,-0.006088233523114594,0.021114296781308398,-0.012788537943610095,0.003714545242834554,0.10699181397801583,0.030888015223774015
Irs2,0.11463205190094408,-0.013039437554931851,0.03688347669944548,0.08010884388507272,0.0436546985812621,0.05368368302771067,0.056553933635565566,-0.07865355410733882,0.11708812952771303,-0.0036000183501324816,-0.050541679229508266,-0.05379125804168801,0.08212044320729692,0.039730150932755205,-0.027294453236844943,-0.05825332357318905,0.005449181566822843,0.14892242303126466,-0.028462277777979363,-0.009027551131455536
Junb,0.1397819544673903,0.006323066771968673,0.14326206571817696,0.05002697160041298,0.026321107250985208,0.17063609620621786,0.010586647177822666,0.028214945632123498,0.02836656906171514,-0.08307198823687763,0.11097893830894519,-0.12093422268141504,0.04105801360548719,-0.093317597426356,0.004435694032102606,-0.022215318851280714,-0.01062177178649556,-0.03604661157134931,0.09931515197540557,0.17418288063723375
Kdm7a,0.07941865031245333,0.0053217699828589,-0.025020461240671327,0.04083893784373333,-0.04536172609854045,-0.03160537734806672,0.15172391630385448,-0.032479694046076944,-0.022862464201084003,-0.04640438615768966,-0.038962799474337804,0.09078783634345719,-0.029851601459579526,0.020996727840123672,-0.03803973205868681,-0.1430039119294947,0.0007143758767188396,0.002544016378002438,-0.08485142436912543,-0.0006096319848256024
Mest,0.08245127983357357,0.1265691307829184,-0.03483206963083496,0.09925192177593094,0.01603759953172765,-0.04090778866348594,0.05939363085435487,-0.08956173037507388,0.18129098839853483,0.07788479957930523,-0.04355567349778631,-0.2167423543447915,0.025834516090805597,-0.10502090840516441,-0.02256919162739439,-0.1080423537684605,0.01902384238767881,0.032752936336603505,0.06070247898873691,0.015959602604420708
Midn,0.05209840438038725,-0.02992744075073442,0.039802568211234596,-0.016326589812516924,0.007289599875867491,0.014962589118943085,0.03236253439205446,0.0171244782110112,-0.036175108690832306,0.003595192309802564,-0.01639110613342009,0.05172589135008939,-0.013925724949750038,0.00920125316216996,-0.0031049330655274435,-0.02226173284223612,-0.004252097265056586,0.02326846160965795,-0.008350922113107076,-0.030757709895906274
Nefm,0.13161202901392866,-0.09503067232679448,0.034439451959074455,0.05365820643223062,-0.22951269575768524,-0.2920791304953706,0.015083557830490682,0.11034442117903792,-0.041528382410748424,0.10260028939917129,0.03247834473889928,-0.04134214270114893,-0.1190558039537332,0.248675047979753,0.14001301346569844,0.03985193616521847,-0.014489611406047664,-0.13944273413452685,0.05177955099103411,0.009418648887479293
Npas4,0.07521408594570232,-0.0101731143396781,0.030411787977747243,-0.041842827999609256,0.03634906729331594,0.03035321423324369,0.0005266026413388906,0.04355229204506923,-0.0782551999500697,0.0503542152158095,0.05011737224876954,-0.023235326034695223,0.059373072684653874,0.017116334082227784,-0.11714300250366741,-0.02128589109679727,-0.022042404997008144,-0.0023919663713166473,0.17613194046937594,0.10736827833536705
Nptx2,0.16588574041095286,0.20031129838036651,-0.09591692978247864,-0.03434677510300599,-0.11444158884089575,-0.11630755389412402,-0.22155949800005867,0.23612247263556832,-0.06282300753886155,0.296518462557703,0.023764640742377875,0.07096423816410394,0.03841268409285922,-0.004582417864855629,-0.06772612420813719,-0.052216619999312194,0.09445808097542366,0.0711416308019258,0.046709836578451645,-0.0480312212473224
Nr4a1,0.20374362291488188,-0.0969597447357388,0.14016797046664414,-0.09302779176100429,0.07235295519983209,0.07283554092103756,-0.06993012458530205,0.024412795261098647,-0.0970148212146682,-0.14990468066622423,0.01715505654670663,0.018878068778515476,-0.0057654179834296816,-0.13482398455987588,-0.06466096663097644,0.004065912574509855,-0.008540028655684297,-0.07284538276855049,0.031680408108371756,0.13157467009045745
Nr4a2,0.11971489491652434,0.17007547774037504,0.16134785004984495,-0.0643278958458806,0.18519837491712926,-0.023318346716105227,0.30827140602958764,0.10735454262904547,0.2819164498236215,0.1208335242489405,-0.042150222238218155,0.06977397883406555,-0.4337718281229461,0.025326285015955158,0.1406410338823499,0.2008257557874087,-0.03960978151056195,-0.06775205138209177,0.0029316770141098922,-0.04737797559567613
Nr4a3,0.05434724191133687,0.13595296115958053,0.0972314208244049,-0.02995499077127655,0.2963490665839636,0.10209456332535098,0.09194625488582388,-0.07210893060115871,-0.121389270235448,-0.1075599511528558,-0.11558165417242541,0.0347556467967734,0.006610580363028841,0.024149857157232966,0.12398052494773094,0.0801496080421149,0.0017150347432483073,-0.09050621647472225,0.011522595727223674,-0.05320533201828061
Per1,0.09155077138471832,-0.06222506422170588,0.07242232883177753,-0.018169225760775058,0.030048169709230077,0.06468173189201087,0.059593945136228996,0.032677184664791005,-0.021847096575962108,-0.09857288992338452,-0.0693868516212173,0.0030331961759068734,-0.022743593100585033,-0.034762609887209917,-0.031835792071898086,-0.024842245400830833,0.043861369646408535,0.006678041179137079,0.02740014944230743,-0.015680876167052597
Phf21b,0.10399047187036728,-0.01532256405605481,-0.02399182748255226,-0.05380092314794812,0.023544193407622354,0.028267587662360903,0.08520368069992561,0.0003235997351304972,-0.06623468633913646,0.07011385340105848,-0.058392946130336305,0.007820345560168607,-0.04014474148932896,-0.03738586292052584,-0.030041737408337092,-0.02675522390366534,0.048961158074383504,0.0807186961447504,-0.026398719470400185,-0.01220816754139247
Phlda1,0.0917474361095545,-0.13141722375350365,0.05799989457068694,-0.024985313669075762,-0.004282431959793508,-0.05608454946679506,-0.06407144651434786,0.044328033006612165,-0.04731697062925377,0.0036785652122255513,-0.0002587857843564885,-0.0738060037484317,0.07810146465499819,0.030058631520530815,0.04302273685146698,-0.00013097977352792122,0.0017604194786948434,0.01502551270003436,-0.07672579133365878,-0.019292905852576574
Pim1,0.014361393276207283,0.005645038118514488,0.001987322619984578,0.0025496511636766937,0.01841144694308419,-0.008991693676723847,0.009467920247015003,0.016935410988810885,-0.0012164777204725064,0.002010735657254154,0.007772051482830834,0.004200488641224009,0.005875533327527858,0.00892757872980999,-0.0064886308647868225,-0.01554568724748527,0.003936098260767859,0.008301266288233218,0.005714416057497559,-0.004899990590301056
Pim3,0.0871610777525871,0.07809756456923198,0.03608144427790192,0.09037919654591867,0.02550049958778969,-0.036367584270125625,-0.07973349593528073,0.03651656300263097,0.1151384776177343,0.04197722328412836,-0.07569209420029155,-0.009627233584963119,0.24437009840326535,0.2767030464699188,0.08500106115980248,-0.21979394892788412,-0.15930858316013355,0.18833053329333876,-0.18357837590211823,0.45626374027446315
Ptgs2,0.10429594397263393,0.18854328722187355,-0.10779093575169316,-0.002303059732622651,0.06901438096189776,-0.08495131263651992,-0.034451697910952435,0.13040721393787635,-0.00047667016557091153,-0.10744380402927335,0.0625679590810332,0.015579929102021106,0.024052765832336176,0.0064612741605939075,-0.08919335841085158,-0.06616219363636103,0.09301138768454514,0.019222296199437057,0.12329889603348976,0.07575416726544462
R3hdm1,0.0705015470634873,-0.04282738160711982,-0.04677464991432376,-0.057005068476029014,-0.049082250062630214,0.005226503992626597,0.09762578796980255,0.0073698997420172324,-0.05676739289222699,0.023055776664503588,0.015973262051185787,-0.011650103764840538,-0.06203793299203932,-0.011946946650198928,0.017013935463222024,-0.020785248121848645,0.013127194395557732,-0.0208200817216666,-0.016925602117438366,-0.0005704630553972551
Rheb,0.019291172815555157,0.03663144871453571,0.025097953984864915,-0.002518328270108669,0.04589198733079419,-0.03567799570490917,0.014006628385638178,0.0022343972817933286,-0.01470821876767574,0.055961974490781954,0.02891112736790306,-0.03202713778890492,0.005163097565592778,-0.03040228096045245,0.022639694977092055,0.027947240128349825,-0.007754793525627028,-0.013265661611201011,-0.012193922044233965,-0.013723741636460007
Sat1,-0.004079495887455789,0.0022123834310654343,0.05680927906043028,-0.05579852575355017,0.021646702525697996,-0.11269768785703686,-0.23458147009688612,-0.02795668940158622,0.06557863664550716,0.15455697775885002,0.07125647676711738,-0.011136083773523316,-0.17094307628935954,0.049670567735666096,-0.15720705707733543,-0.19084160213497509,0.3443704525583822,-0.09523808792538214,-0.06150982590158322,0.08225284490436446
Scg2,0.07062645489628532,0.1902391662497167,-0.04479030686115265,-0.13075284259638423,0.03660898453829203,0.03908907437202179,-0.08325460146916272,-0.28809373181707665,0.06687716207435292,0.12172786283239172,0.05711402293100316,-0.03017771525320066,0.0071605287692488254,-0.08214061804504011,-0.005738443843042961,-0.12405715051035028,-0.010768417446980094,0.08147753630995729,-0.0016412237575092906,-0.04269137621657718
Spry2,0.05710397574461801,0.010133601218010444,0.025722406228938628,-0.08129184891925935,0.041812725939784315,-0.029276607455815583,0.017963604490869922,0.04876721619398936,-0.13074237214535614,-0.018439483921400306,-0.10038416500118394,0.0061860057343483725,0.02009576611878171,-0.07453892749465947,-0.02679954686260031,-0.09428636274393976,0.027906265218408784,-0.0019914654563314583,0.01078975753111198,0.031052214372564273
Stk40,0.06125216007288612,-0.007889435339945045,0.06287832926367183,0.03264161204595095,0.01953884557746425,0.02785333764188735,0.08078592161380066,0.03767157691929035,0.060210322473320615,0.02605720531553058,-0.12148062925532335,0.06455131461385999,0.11569239510978219,-0.01162145089872513,-0.07312512928605092,-0.16764691771937348,0.018280140458326856,0.10670254978335807,-0.008994285053205207,-0.0988548767821536
Tfrc,0.06468129798367196,-0.003133817285526304,-0.0016521824837050808,0.01001333669471271,0.006491601365200569,-0.11546774942531327,0.07288062628928776,-0.009983055351127765,-0.012249889966336467,0.017545739750214378,-0.07133674888621754,0.11017709915408697,-0.011780041262783758,-0.04936537311358759,-0.6248308564065226,-0.052488932275025685,-0.4074882582073419,-0.2797851383139511,-0.03045373639602752,0.07432255244907275
Tiparp,0.13167294959096115,-0.011209278513699936,0.16429709851140342,0.044977203673702455,0.10397740677287255,0.0831045366756746,-0.07800458035647943,0.03568426770493137,-0.006117990993759597,0.024927595125176456,0.04479448879290508,-0.03213357884869563,-0.1825739226873911,0.053611067340263885,-0.08168085475404814,-0.12692315509635033,-0.05263498646921218,0.25491192067834645,-0.2094309723579926,-0.3703402149841129
Tnfaip6,0.09663269621453997,0.06574070279746064,-0.011841171032730432,0.02506548900378851,0.13934880588911625,-0.060569290679431655,0.004746571071456031,0.11344524780612283,0.02755580511457986,0.07093833815909807,0.0179807813792086,-0.05667462890311025,0.02466032723419886,-0.037080441975244405,-0.03785660712206085,-0.14074732235388498,0.0006279891948449839,0.10499228840988908,-0.04589726690457258,0.006578285091065561
Vgf,0.08364606294037319,-0.011803473462601625,0.01775870502597489,-0.051232025396163734,-0.060628742894383456,-0.08636061962239,-0.06715528011371273,-0.07116348182093504,-0.031317761747114196,0.005917541829593554,0.0019966246791901167,0.06681000748769507,-0.030906785849289995,-0.07842095972944774,-0.0005763837907387484,-0.045520996105244176,0.017232141219825126,0.022039787153845386,0.005677521331736358,0.03018243380191
