,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
993546249,-2.7463393546320303,35.44173425597289,37.24329411377164,-0.1817466461846371,-2.963208883114852,-4.224886566340602,-9.869553561552316,-10.890749619065808,6.859955988836424,-5.0090292286046125,2.8694768329983553,-2.780524983033124,-0.9876410632013664,1.3972295803565522,-0.9639874718748165,6.56830906397453,3.8901088386745224,7.438528144786531,0.31791388674340926,-0.6808157055709967
716853260,-1.6097830573903074,42.211633671334845,17.547338074870108,-2.0830442817382098,4.767022796505694,-6.086927501695887,-4.942975873011939,-1.9612016372756254,5.288745737078711,-3.636796914099917,0.9321364847297937,-3.4502242724928562,3.7917866847569934,-0.6533895056837069,3.484334774971656,-5.009540517655983,0.8742509852597782,5.31762510171627,3.109231361328915,5.423603586762253
953065561,10.178542106669608,30.41563945453835,27.899652810590222,-3.477278485573434,2.2768708171400767,-5.575900450990785,-6.259359955317402,-5.060165924522708,7.250810168235914,-8.746591533537748,4.181846314866487,-4.733514787084298,-2.009917941484499,-2.1758583633900286,-0.010257126386852722,5.083353961611915,2.726318541543808,-1.0305630074116845,-3.634355130208707,1.5549933891156749
912289883,-1.8165091486010254,16.75395163368412,17.885475786296517,1.4550137293766316,-1.5802903672214696,-6.638539135129172,-6.956895210078505,-3.918019266756531,5.844837228978961,2.9258460859338364,0.06009984519612446,-2.959557689868683,-4.405025865746655,-1.4537162022733892,-3.324381862998747,0.00031790223787209193,5.68480807841767,5.891293658681449,1.6603993273912105,1.6051518050575817
919085315,2.9150963312780096,25.003645341479313,21.59331052033815,0.6788672405247167,-1.970613950827811,-1.0318961896419876,-4.912654346367866,-5.057080456869088,3.771671357866847,-5.791410551016645,4.300751362676946,-6.226700656157157,1.9659485527444405,1.9257999041735594,-0.5349010605094339,0.3275671407935101,0.4027592413424752,-0.11929429266622704,-1.2693766784828808,-0.7238067987975396
950034792,0.4238364462191244,41.913573033716375,30.517013643499894,-2.1059957819185255,-1.1420184225157057,-6.856069472912776,-12.231342295144291,-9.544024810346453,9.410887618835606,-4.435466939835022,1.4040336427449123,-1.64249763512183,-0.03774647793348468,0.9742981609576904,0.036767727232218106,1.4364028930038888,4.62057587933803,7.653263094297035,-2.345893276483779,-2.13865764282467
919699890,4.351509393698507,38.30609049425966,32.90193935453356,-0.6513548262527098,-0.036550637834519506,-4.869176725633315,-11.765070666568874,-7.4318941537370895,12.119654001901043,-3.8638644177741193,4.748056261218334,-6.221774126436357,-1.5245744186787382,-3.2106258038979556,-2.637020570619301,1.5852296716078866,2.7858807815713864,4.802800456225061,6.687710305473443,-1.1027617354034183
969998828,0.24670245911867406,24.149982767581342,21.415485122852175,1.1695965594659454,0.5174545698054202,0.01743696182532739,-10.754286480249217,-9.705795501680292,7.8063051257807,-2.2779892814962412,2.518687496550453,-1.7412123128503136,1.712251917088914,-0.2852037763902111,-5.645058212158554,-0.08500440460713898,1.0035057774571157,1.3395068575079117,-0.4311036546431134,3.342505633320295
680858122,-10.985000112700405,9.129819855446044,29.47240584482835,-2.4631343664868437,4.261207125356487,-9.324250514445486,-7.993309340943723,-5.079144585691829,1.4116594031562832,-2.670885605612483,-6.840937040930848,-1.0545940333919908,1.7906551205201984,3.8616798483627277,-0.035387671176453916,1.6941721890149677,6.372730869127274,3.484239464674763,3.098526281794305,0.9775394379858751
962261526,11.278272003249068,19.92812277770538,6.614625980463932,-0.13437179337693927,1.0493192861524419,1.7363132402134078,-5.051780661476185,-3.0918011065923543,3.7581583914914867,-4.823080761655872,1.5814497656589832,-5.656653780755153,-3.408789951367705,2.8519932391713154,-3.9297290313925455,3.3599487916947774,-1.1930305165351736,-1.2063024156621258,-4.324755908752205,1.5889746265772495
896877084,-5.170062177841123,22.059836234235224,41.157179931837184,2.2700556894672825,2.7401237386962953,-4.1942071716037335,-9.54641213249224,-9.531509438796714,8.301684141923488,-2.2386713269527334,-1.0859014396728217,-6.610475538039983,-3.548803189733193,1.1766605298773585,0.29055946791832443,4.235409263997137,5.763938640224277,8.392137542205862,-0.5003832224714757,-0.2721766673582721
986231328,2.7092205152523667,46.94019965801164,38.35625907826004,1.406675719369986,-1.3651097952867997,-4.418272457509778,-11.215495755293109,-10.14949832527865,11.620167803446641,-8.108806361811673,0.8173067203065713,-1.3476102352269737,-2.1390378840808477,0.38026214263493996,-2.459247600587079,0.8862152934010152,0.6680236848601591,6.610056069625457,-0.19864113041413378,-1.834476273327029
956084807,13.378122263553031,35.38350546946687,27.43946262176554,-0.7903134143377866,0.1057995066500802,-5.183613723677221,-3.5770996068905316,-8.137095674600134,9.199750075210057,-5.420085239546665,0.29201836422382743,-0.3206689518193029,-1.5160013349791643,-0.2245557306847502,3.812050565872104,0.24780269497149132,-0.1834826874966784,-0.7525916633158473,3.7880127156106553,0.6612635514366189
737997401,10.843519500534866,37.46011754760069,18.92329526050799,5.81196272374166,-1.034614835084623,-0.6036906377205828,-11.570410621142473,-1.0429765623999798,4.159058070812472,-3.266715962219602,-3.0690107721392983,3.431048611466367,4.985938119606652,-3.1772530196498034,1.9627926045346347,-1.223939692634818,-0.24445359854117288,3.587335725749645,0.9552243180336496,0.11185416320303443
739840659,-3.9943974357822474,39.30619620181024,13.727938366337609,-6.073434749509864,6.8473904313862,-5.241531086627146,-4.977487210617051,-3.242761022307478,1.679929715661809,-5.677624509671073,0.9139608525851988,-4.5171914492503324,8.55876789653598,1.4004680371306466,2.481988724918967,2.7198567603204,0.17316811613654082,5.492760893790356,0.13975652770667413,0.14226531560414168
847876759,0.29761151706545586,40.74757963476797,26.250110553348552,1.2404257157575849,5.861213985132277,-8.547432556599762,-10.8845471375119,-7.248116527953565,3.209477239049811,-4.353949039103165,5.427784360967468,0.40393069101798895,1.7775167541452155,-2.4878262740085004,2.933206332492121,-0.588295484621429,4.031796869111252,4.758840955525969,2.0631156982044345,1.4532805385771759
962212550,5.3811713104121335,24.907272268047738,6.897135203056192,4.3790360985317385,4.708968165917678,0.5930249422744192,0.07953562629098791,-6.329095133193727,5.079682231947309,-3.0740657714063335,3.2284561497267017,-2.0350976581369333,-0.5958833785582599,0.9545455999860218,-3.3109903311316944,0.3697394825930435,-1.742039729057481,0.500270009662298,-1.9184954635079798,1.5295094973584766
954032889,14.96164265068521,32.13101951342333,32.36054160843586,2.1294893073280354,-2.461503745775976,-0.6877258318537338,-5.388522511697351,-7.505102336707131,8.699190649389763,-3.159193759896381,1.7270857351680693,-1.565366269111609,0.10492417402934517,3.2024042809376545,-0.5979962129432557,2.4533471818248422,0.798766841118049,3.3558497680876345,2.350379851145169,1.5209962601185725
964019012,3.2921450839773154,32.27341628338403,29.423308643823233,-2.1620148592653914,3.2376342199911,-3.0555476661657277,-6.493458742678292,-8.934226311382965,5.827253332987676,-4.472257409296973,-2.240998510465501,1.0257647889595947,-0.25313485976060424,-1.357280746232173,5.390046674017516,3.516546050109393,1.2131528008102543,4.795881607576409,1.0166043700804228,-0.7277440605975292
947344218,17.309843128493206,35.98117503989407,33.591277287470234,-3.733061592609298,1.739687383283953,0.004590267122128289,-9.05156401111113,-7.054846051010352,8.93663509243306,-4.6419612556224426,5.817850923845722,-1.1781658949344322,1.5366630779181703,4.244403993584553,-2.9892782501550297,0.8167491565352617,-1.5841131570119193,-0.6123914322944783,0.7457529490377931,3.242553198492184
705839974,-11.816085020072677,23.506970280502774,32.26248633923562,5.571008467808736,5.782168252071764,-10.700178516805455,-11.147234046422277,-12.664067070409448,10.367213523429257,-4.8463882374285046,-0.8956542932244227,-4.625918069509493,2.847307662743843,4.865176248489055,0.4110908891293794,1.8439729617489633,4.580189406563206,2.5460567195974457,-2.0479920822208406,-2.3789364948453287
925242241,1.119732828867459,43.45674513427309,21.635252529169982,-0.7937305965620378,1.947973127607402,-2.306807414821323,-8.224279133644982,-7.659443354347681,3.4532486438513494,-6.76114146383577,1.999079581786693,-4.089984384494956,5.233181108907068,-0.7431619353776506,-0.3196927917540635,1.169914364025766,-1.5964872151833045,6.39983441954688,3.6078194617512906,-0.9349105163838505
963019667,4.820363468453768,33.96398848653375,23.241589177685103,2.040698078999696,2.3310692759615375,-4.0569092789691386,-6.008160849379454,-9.782825901285905,9.900867514492957,-1.7734537430190394,1.554470936768887,-0.013150129221267237,-5.546617382421911,-0.9600548231952979,3.8981140678213597,1.161877084544339,4.931526999678715,2.6998090519015596,0.6159625503316482,1.9145876339643253
994042809,4.722993660959002,43.79736584317726,35.622650914405945,0.3574571606887347,0.579355871789431,-8.021369347204043,-14.428925747886304,-7.012843900927513,10.455451701771505,-6.800606194798611,1.7429108879514639,-3.677815779165935,-1.7367759177913022,3.1735414548376637,-0.9694397202137011,0.9210199450357577,2.167431789782472,6.2663686618360135,0.37062020227442716,-0.23065913988904818
693269523,14.14339301575216,44.53781756540231,32.06508527437108,-0.41748363017239387,3.33828262732759,-5.88531597525516,-9.547528346555652,-10.769710252287446,10.622088751158799,-8.101141083837078,2.147126699858794,-1.0088251461090931,-0.1746346102263231,-2.5369173147598483,0.9701660921084274,2.3612750572871826,0.9730616352213168,5.682611130982906,1.8967791273967711,-0.9558151141178781
740373591,-3.1250161881899325,39.25295364200111,31.583522173405182,-4.501794015615984,6.132080814277779,-7.870990589077988,-8.792591656791286,-9.620871620652617,4.855955092747326,-7.644092476974643,-0.07261076117613818,-2.33563122436656,3.540952143276831,-0.9284710458764973,-0.5738885398874711,4.293078084873356,0.9257135887876782,3.1877535809644204,3.6421677818181752,0.16670550483314284
904094833,-8.16769211508984,25.357965190695033,41.31789522366698,1.7248609312244139,-0.3355836717578218,-8.095245397181559,-11.023760204010697,-12.472951983030114,13.689191281051844,-7.055607399575578,2.6165151578878136,-3.186244100291547,0.9433947047355663,4.956427484906426,-0.29725260819295074,1.9497828251798663,3.15653165970767,-0.1979456175350658,3.5712456813243145,0.5417210069873952
889271408,8.425860436610364,34.20628052872432,24.308496500682853,2.3150151113580257,-0.8417109493071337,-2.7962153940197534,-11.592830653538106,-6.060154126033787,6.537297434903509,-5.248607460616175,3.0359418734923462,-1.3936836608199918,-1.8790293800627298,0.6795776185370377,0.21561738378268158,2.739803216110854,2.431395581594117,6.026793299079064,-3.462667786887245,3.68392235733621
947496055,13.761342386174961,36.75681228558512,20.984846918618565,3.7403311525930967,-3.8934582317701816,-1.1339977779118218,-9.459748395182714,-4.0283051504788885,7.755849822181923,-2.723576039332836,2.064822592857798,1.1979682688664963,1.2481542409058735,-4.99326492228218,0.9627482484415093,1.581660234630502,-3.3957749537656383,3.516939106027492,2.6013421429513217,4.67829896516
914412754,5.08114188751461,43.27872752191547,27.74131596693769,0.5241550596519845,4.126743965194353,-5.595138833247441,-12.977951757222565,-8.185359657664236,8.812946555283151,-4.574271712215671,2.0319002802286974,-0.3886273729406529,3.2486035531664617,1.4808548434118118,0.13283448196283576,2.309133595850991,0.5916268223454995,5.549509221663931,0.035103391298675124,1.6250128204487941
904832267,15.003610315411077,31.90719030735594,15.984100023267075,-0.7619216290587918,-5.847271984435465,0.16253746189680696,-6.802172019502663,-5.969861121723619,3.8257832222452794,-8.338978600580182,7.8145157046434965,-2.5642778310262844,-1.2856205418851143,-1.9037893667494694,-0.0055491170571075055,-2.7090448183007156,-0.522717318544741,-0.24997444552594006,0.22452124382507677,3.190663706201417
952669499,3.6823459638217857,30.702497424239137,31.553912688254727,-1.6668968758031977,0.6252983518614791,-8.461718138837497,-16.175229323040586,-7.917441272663243,14.003930865187396,-2.8553693647692526,-2.8513714000409895,-2.4509195572342612,-1.3664327440407016,0.6824457255615888,-0.9247734117936688,1.2620471444477408,-0.8989904619035237,1.8215746361245115,-1.1793818883956928,3.0687051052159005
823231829,-4.811846759846311,34.85634380140432,31.111825092692538,-3.574027320122457,3.1893645872804153,-5.62320789724898,-7.9355711595609,-6.821348964540765,5.125325791379384,-6.305423859791333,-0.5178000188421683,-3.6370625465584534,-0.9606184573118587,-0.12199662487496399,-0.24263550568026737,0.14721499002080418,-1.130862598600018,4.274975326783466,3.654094393921241,1.835064024667434
912868696,2.764237544172771,42.434259341675585,24.352785001327437,-0.8034089556256927,-1.6243611897644397,-5.5723030663211945,-9.84932557384777,-7.715631397855608,3.4854308048919638,-2.725184153167157,1.675069041221588,0.1383279552128521,-2.3708082005089794,-0.688017185365912,-1.4172402100847536,6.5577190092252255,1.3295435225050904,3.803920858960089,0.7227825921926976,1.453894774265164
992441737,-6.864735249562667,48.17500314828815,31.67992822563889,-5.997348162345789,2.6377762823267847,-2.230082215656845,-11.649371448436057,-5.487806017755467,8.86228049010084,-10.588680597434422,1.3025334530209214,-6.53172180385142,0.1043898674348056,-4.530401777264822,1.6761659837998735,-1.7491419049080559,2.482040972614141,6.5947588338179,2.5779158395737842,0.2889021688378622
962991503,2.4146789878325974,36.10774907398764,30.397619956830894,0.3964348650892071,3.3775718689231966,-7.776648496624178,-12.214125349629391,-8.643180698482254,10.73454470189742,-2.9172730007443226,1.1450419435086236,-0.8677643320336231,2.6826300180978326,0.40015817609942117,-2.062369652033774,-1.900986390562535,6.658055445530063,5.038423065707209,3.0867984795675047,-1.686473986396215
986109363,-3.5293629508440447,27.53963566171202,0.762693920109776,8.877653236601402,0.1097439100622346,2.388298634653703,-5.746856434061734,-1.803753920060829,4.553384313262247,-1.1736699674401503,1.5772698625685582,-2.798325018229663,3.5155494347242904,3.0391497324539913,1.158159266304797,-2.911875380267098,1.002601637964448,-0.5131787080021473,3.847768394829136,4.7815955490285535
950334912,18.132624245097958,34.91762964802007,20.029566464416057,-0.07585211705599704,-1.3487450209338079,-2.583468359462656,-4.744194477982939,-6.793387936295162,7.1263448395050455,-4.123539198366332,4.760367997695081,-1.6925111406392126,-0.29841889079510575,0.8035108816952509,-1.2750560214654607,-1.634940438930659,-3.2838739398223495,2.235664374955907,3.6270078393887974,0.7510678333290969
919102928,11.937647344484473,33.48439849498675,24.611389920108365,-0.6241923200424714,-1.0006962016870178,-3.5866092138735777,-6.599393884860556,-7.5308376436784545,12.580003735967804,-3.055716903595145,0.8658796404336804,-2.8945315233066946,0.8402474789850558,0.8803295761599277,-0.34077234216126456,-1.256301748293824,-1.9259911166093389,4.725908586056191,-0.38572930724816423,1.4333657379611822
922613228,-1.5099994029734498,54.22000942482819,30.14755981197272,3.8782893512798418,3.0519314063563376,-8.366166324112621,-10.528187423851922,-7.4720634682087095,6.674396822510949,-6.487375136356981,-0.43835452915133244,-2.074189906583694,0.664905004252333,-1.2075008666201508,3.696927418183682,-0.18828377271447888,1.985193840425878,5.845685662529881,3.2173460431711813,-0.7058059957853355
910247459,-5.888372442561563,16.782472813641633,15.236804491910899,3.1689536879958498,4.40569640062738,-5.737937709683271,-6.7661899357380815,-5.001158821943279,9.697373163413122,-9.301641634275718,-0.9522218232049133,-6.911566197697383,2.899473888259698,-3.2485416588166434,-1.0692784993649718,3.25954652762117,0.5621282104460303,-0.24610748371193591,4.95780978864287,0.9743640819291721
954066469,12.163501629932155,38.33377027188773,25.48452312022986,5.473570392973254,0.5791584501216009,-2.8556458757723484,-7.286053681164238,-5.505280212537457,6.91353439271076,-6.527463009826718,2.9231999016415613,0.21952847028565148,-3.9451784280020936,0.1313638315528174,0.07681026915775724,2.634603894465568,-0.5683161551148638,5.03224137465206,2.2112178365371364,2.6274207942568486
951555639,14.170261303643333,35.203828340738696,8.160735195718663,7.360814965118044,5.719240412619489,-1.7063613813633074,-7.205717947048425,-4.39840950004793,2.9386117744714078,-6.818861681408555,4.151688972344607,0.7978798752632138,3.7760098785925877,-0.8499946204098138,1.1275487429380158,0.753088753353476,-1.7704586968121485,-0.12418497384001742,3.7223553997275474,3.170193318003133
935671381,-7.487952234712699,43.61306314430133,18.376453500606665,-5.971486276036781,3.6710700700812287,-2.082880119608015,-5.777123522275579,-4.877760366614449,1.8777774987911253,-6.6088126417412525,4.341224111970717,-6.290196317313685,0.47895837435352295,-3.2131662405290333,-0.37680753626599967,-1.449674819052797,-3.237037041813604,6.280107924116268,2.1142764277089636,5.644149421641426
912889454,-1.402685090898033,47.577927723406546,31.359231281463202,-2.477455277675262,3.534529379776522,-5.190898827959946,-12.092046857671125,-10.175784062199842,5.317116779833736,-3.6537719536771895,4.1539634169643636,-2.3082391331176937,-2.1298946101240457,-1.3620458403849736,-0.21369714011428886,2.3087967217464036,2.7346977543564086,2.3949462134663397,1.759867628594737,0.5297975072130945
891594369,20.314853389054672,31.33439653923244,17.16004584675509,5.5491738670602615,3.332138848468748,2.0334362320489894,-3.160477638260573,-5.031957092236052,2.1874698735173332,-5.615795709138274,-3.5535862166042964,-3.56068346940695,2.248095710622263,5.106935383942822,2.3923759269894163,-0.04214059136546233,-0.8555805893437514,6.950499166535545,-0.4583361575723619,4.5593360418311395
912340608,8.038069764993285,42.41360762621428,19.935074770366267,1.0402299634892516,1.6462055227370063,-3.892980622141302,-6.427313495641256,-9.877755655384014,8.948523770362023,-5.185740199907483,0.3480989773903479,-0.42193460352657597,-0.5280447906323749,-3.0393192712995063,0.7669106583242544,4.59312426837035,-1.9046767989019213,6.991143726478006,-0.9473899450036773,-0.6948252824903873
898881170,3.119551939212923,17.9516172006608,23.119899605544173,9.164366079510138,5.65083193619315,-4.533921797071076,-13.408228113280806,-4.301139177672697,7.58796066670207,-7.609528676317338,-1.6901847774374519,2.182873459222592,1.8708828769228336,0.5337639810944045,-3.2241589473009435,-0.9634124172831222,0.7252573108453312,8.12849250543491,1.124005095027203,3.6514835637816248
973383317,-8.004776196017186,25.450975153759863,21.81336143926016,-2.3261075860570957,5.4538102503733965,-9.797567660459894,-8.393714832238889,-7.971741741867893,7.353243378133252,-10.420451832714349,4.533493103999421,-6.729400958224289,3.773341851269901,-0.6000245686177548,-2.7831199602302856,3.1486364925515904,-0.7472502409153507,9.199656609757822,1.5457781280056744,5.3658540526135825
912918179,-7.328200861856134,40.75841334455574,22.193913392163658,-3.213921692496393,4.93805412065905,-6.260400446678987,-6.195477412857718,-5.208819672616935,3.4527536631977966,-5.946312170286415,2.6702126149131917,-3.865955543697399,0.21113586989175753,4.044479599402172,3.5392710221155594,-1.0912470553623108,-5.229050276250514,5.663480029486681,0.8659204520619814,-2.0341172374456864
912275105,-7.726913203993575,34.96366911454558,20.219631488056024,0.8623791056193806,1.4825503102003947,-6.455428429638166,-8.115323301618592,-12.072703146783464,9.548515870467977,-5.298984532690743,1.850793622697012,-3.24346630857531,-1.4754008607555353,-0.9516497174250854,3.462445706910213,1.51893322544232,0.4408301063521254,2.8962208777689837,2.43448030008443,0.8216279601219317
824923819,14.477708008451149,45.78161861727919,28.794248040312127,1.5473175745983179,-2.1844509162583767,-5.827433588097505,-13.565322910514158,-6.646742884878716,9.856000827427184,-1.3705118022677256,5.2085309938695055,-1.3596729956779547,-0.22052758376363246,0.6190610291443799,-3.263212434795215,0.7187559199603896,0.614288766999443,-0.6446700989085645,3.80271525786155,2.363425338344857
