spec_id_label,Tree_first_cl_label,x,y
823231829,L2/3 IT VISp Rrad,1.79831265,-6.82201185
893406540,L2/3 IT VISp Rrad,1.79831265,-6.82201185
896877084,L2/3 IT VISp Rrad,1.79831265,-6.82201185
922597220,L2/3 IT VISp Rrad,1.79831265,-6.82201185
740373591,L2/3 IT VISp Rrad,1.79831265,-6.82201185
716853260,L2/3 IT VISp Rrad,1.79831265,-6.82201185
973383317,L2/3 IT VISp Rrad,1.79831265,-6.82201185
889271408,L2/3 IT VISp Rrad,1.79831265,-6.82201185
912275105,L2/3 IT VISp Rrad,1.79831265,-6.82201185
912918179,L2/3 IT VISp Rrad,1.79831265,-6.82201185
926866005,L2/3 IT VISp Rrad,1.79831265,-6.82201185
935046071,L2/3 IT VISp Rrad,1.79831265,-6.82201185
936001075,L2/3 IT VISp Rrad,1.79831265,-6.82201185
953065561,L2/3 IT VISp Rrad,1.79831265,-6.82201185
924610453,L2/3 IT VISp Rrad,1.79831265,-6.82201185
992441737,L2/3 IT VISp Rrad,1.79831265,-6.82201185
994015825,L2/3 IT VISp Rrad,1.79831265,-6.82201185
915479566,L2/3 IT VISp Rrad,1.79831265,-6.82201185
649505836,L2/3 IT VISp Rrad,1.79831265,-6.82201185
912301547,L2/3 IT VISp Rrad,1.79831265,-6.82201185
912953077,L2/3 IT VISp Rrad,1.79831265,-6.82201185
947344218,L2/3 IT VISp Rrad,1.79831265,-6.82201185
912256459,L2/3 IT VISp Rrad,1.79831265,-6.82201185
912889454,L2/3 IT VISp Rrad,1.79831265,-6.82201185
925242241,L2/3 IT VISp Rrad,1.79831265,-6.82201185
954066469,L2/3 IT VISp Rrad,1.79831265,-6.82201185
915442497,L2/3 IT VISp Adamts2,3.72502265,-5.30757955
912608626,L2/3 IT VISp Agmat,3.1455767,-8.167568
914250737,L2/3 IT VISp Agmat,3.1455767,-8.167568
705839974,L2/3 IT VISp Agmat,3.1455767,-8.167568
824923819,L2/3 IT VISp Agmat,3.1455767,-8.167568
824937690,L2/3 IT VISp Agmat,3.1455767,-8.167568
895740736,L2/3 IT VISp Agmat,3.1455767,-8.167568
986109363,L2/3 IT VISp Agmat,3.1455767,-8.167568
986279166,L2/3 IT VISp Agmat,3.1455767,-8.167568
717089521,L2/3 IT VISp Agmat,3.1455767,-8.167568
963190732,L2/3 IT VISp Agmat,3.1455767,-8.167568
693269523,L2/3 IT VISp Agmat,3.1455767,-8.167568
705302304,L2/3 IT VISp Agmat,3.1455767,-8.167568
869616485,L2/3 IT VISp Agmat,3.1455767,-8.167568
895609799,L2/3 IT VISp Agmat,3.1455767,-8.167568
963019667,L2/3 IT VISp Agmat,3.1455767,-8.167568
867765313,L2/3 IT VISp Agmat,3.1455767,-8.167568
898881170,L2/3 IT VISp Agmat,3.1455767,-8.167568
922613228,L2/3 IT VISp Agmat,3.1455767,-8.167568
962821095,L2/3 IT VISp Agmat,3.1455767,-8.167568
963063283,L2/3 IT VISp Agmat,3.1455767,-8.167568
986231328,L2/3 IT VISp Agmat,3.1455767,-8.167568
824909637,L2/3 IT VISp Agmat,3.1455767,-8.167568
816462408,L2/3 IT VISp Agmat,3.1455767,-8.167568
952669499,L2/3 IT VISp Agmat,3.1455767,-8.167568
919085315,L2/3 IT VISp Agmat,3.1455767,-8.167568
709442586,L2/3 IT VISp Agmat,3.1455767,-8.167568
962355052,L2/3 IT VISp Agmat,3.1455767,-8.167568
912868696,L2/3 IT VISp Agmat,3.1455767,-8.167568
920542161,L2/3 IT VISp Agmat,3.1455767,-8.167568
947496055,L2/3 IT VISp Agmat,3.1455767,-8.167568
950034792,L2/3 IT VISp Agmat,3.1455767,-8.167568
904862358,L2/3 IT VISp Agmat,3.1455767,-8.167568
717113701,L2/3 IT VISp Agmat,3.1455767,-8.167568
962261526,L2/3 IT VISp Agmat,3.1455767,-8.167568
994042809,L2/3 IT VISp Agmat,3.1455767,-8.167568
919699890,L2/3 IT VISp Agmat,3.1455767,-8.167568
717313398,L4 IT VISp Rspo1,-1.7910793,-3.7460554
792687812,L4 IT VISp Rspo1,-1.7910793,-3.7460554
949987663,L4 IT VISp Rspo1,-1.7910793,-3.7460554
950027726,L4 IT VISp Rspo1,-1.7910793,-3.7460554
951495679,L4 IT VISp Rspo1,-1.7910793,-3.7460554
954223042,L4 IT VISp Rspo1,-1.7910793,-3.7460554
956126263,L4 IT VISp Rspo1,-1.7910793,-3.7460554
956476417,L4 IT VISp Rspo1,-1.7910793,-3.7460554
639910703,L4 IT VISp Rspo1,-1.7910793,-3.7460554
640109906,L4 IT VISp Rspo1,-1.7910793,-3.7460554
640285026,L4 IT VISp Rspo1,-1.7910793,-3.7460554
672645198,L4 IT VISp Rspo1,-1.7910793,-3.7460554
679211312,L4 IT VISp Rspo1,-1.7910793,-3.7460554
643798256,L4 IT VISp Rspo1,-1.7910793,-3.7460554
643808289,L4 IT VISp Rspo1,-1.7910793,-3.7460554
672644038,L4 IT VISp Rspo1,-1.7910793,-3.7460554
680969310,L4 IT VISp Rspo1,-1.7910793,-3.7460554
735258437,L4 IT VISp Rspo1,-1.7910793,-3.7460554
824990654,L4 IT VISp Rspo1,-1.7910793,-3.7460554
825002523,L4 IT VISp Rspo1,-1.7910793,-3.7460554
849679419,L4 IT VISp Rspo1,-1.7910793,-3.7460554
889568825,L4 IT VISp Rspo1,-1.7910793,-3.7460554
896871575,L4 IT VISp Rspo1,-1.7910793,-3.7460554
962038938,L4 IT VISp Rspo1,-1.7910793,-3.7460554
976985059,L4 IT VISp Rspo1,-1.7910793,-3.7460554
638211495,L4 IT VISp Rspo1,-1.7910793,-3.7460554
638223032,L4 IT VISp Rspo1,-1.7910793,-3.7460554
638228854,L4 IT VISp Rspo1,-1.7910793,-3.7460554
639881020,L4 IT VISp Rspo1,-1.7910793,-3.7460554
640088868,L4 IT VISp Rspo1,-1.7910793,-3.7460554
679647266,L4 IT VISp Rspo1,-1.7910793,-3.7460554
717079828,L4 IT VISp Rspo1,-1.7910793,-3.7460554
638322521,L4 IT VISp Rspo1,-1.7910793,-3.7460554
638988062,L4 IT VISp Rspo1,-1.7910793,-3.7460554
642753179,L4 IT VISp Rspo1,-1.7910793,-3.7460554
643501648,L4 IT VISp Rspo1,-1.7910793,-3.7460554
643825527,L4 IT VISp Rspo1,-1.7910793,-3.7460554
880889599,L4 IT VISp Rspo1,-1.7910793,-3.7460554
891594369,L4 IT VISp Rspo1,-1.7910793,-3.7460554
896860760,L4 IT VISp Rspo1,-1.7910793,-3.7460554
954164743,L4 IT VISp Rspo1,-1.7910793,-3.7460554
956134345,L4 IT VISp Rspo1,-1.7910793,-3.7460554
639910566,L4 IT VISp Rspo1,-1.7910793,-3.7460554
643508561,L4 IT VISp Rspo1,-1.7910793,-3.7460554
716784611,L4 IT VISp Rspo1,-1.7910793,-3.7460554
762706824,L4 IT VISp Rspo1,-1.7910793,-3.7460554
778255191,L4 IT VISp Rspo1,-1.7910793,-3.7460554
849675474,L4 IT VISp Rspo1,-1.7910793,-3.7460554
948126701,L4 IT VISp Rspo1,-1.7910793,-3.7460554
950081436,L4 IT VISp Rspo1,-1.7910793,-3.7460554
799967729,L4 IT VISp Rspo1,-1.7910793,-3.7460554
640111874,L4 IT VISp Rspo1,-1.7910793,-3.7460554
950093160,L4 IT VISp Rspo1,-1.7910793,-3.7460554
640314301,L4 IT VISp Rspo1,-1.7910793,-3.7460554
882759763,L4 IT VISp Rspo1,-1.7910793,-3.7460554
948429967,L4 IT VISp Rspo1,-1.7910793,-3.7460554
951581517,L4 IT VISp Rspo1,-1.7910793,-3.7460554
645144344,L4 IT VISp Rspo1,-1.7910793,-3.7460554
948168600,L4 IT VISp Rspo1,-1.7910793,-3.7460554
679511332,L4 IT VISp Rspo1,-1.7910793,-3.7460554
643511500,L4 IT VISp Rspo1,-1.7910793,-3.7460554
680973517,L4 IT VISp Rspo1,-1.7910793,-3.7460554
954148478,L4 IT VISp Rspo1,-1.7910793,-3.7460554
640109779,L4 IT VISp Rspo1,-1.7910793,-3.7460554
640106757,L4 IT VISp Rspo1,-1.7910793,-3.7460554
645530172,L4 IT VISp Rspo1,-1.7910793,-3.7460554
628802839,L4 IT VISp Rspo1,-1.7910793,-3.7460554
680954928,L4 IT VISp Rspo1,-1.7910793,-3.7460554
848303383,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
907170627,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
947975387,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
604527243,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
681554845,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
628561242,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
646101314,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
679183249,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
679557513,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
731877507,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
764497776,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
929542471,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
940686616,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
992402475,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
652789704,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
679010561,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
901424290,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
643003647,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
743027332,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
989501392,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
847870428,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
628633713,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
764033223,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
716596648,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
992760205,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
693261769,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
628756464,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
637385119,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
645518718,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
681937682,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
764477652,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
940759275,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
901160774,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
992738956,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
764495103,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
825365347,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
882795087,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
825354223,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
764500477,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
990342596,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
952662618,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
644857353,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
612402470,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
645443849,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
652958648,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
849668601,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
965626099,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
909586358,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
945848661,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
645354028,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
645608113,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
813005184,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
645453746,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
901103472,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
652959315,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
907155359,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
818818876,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
735205632,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
898946846,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
711564509,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
940798014,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
825389194,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
693274467,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
951722517,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
694745882,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
908721187,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
992219189,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
681939807,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
825436260,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
642790804,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
623331789,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
645449397,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
948344824,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
1000153691,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
820149803,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
963345172,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
645551825,L5 IT VISp Hsd11b1 Endou,-1.7980299,-0.08186342199999999
907296441,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
648093076,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
644858243,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
603337985,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
853901772,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
940649852,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
679185666,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
841871826,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
651041745,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
819950000,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
982757189,L5 IT VISp Whrn Tox2,0.0881826275,-0.071693538
906510693,L5 IT VISp Batf3,1.7974479,1.15551945
945833568,L5 IT VISp Batf3,1.7974479,1.15551945
947109100,L5 IT VISp Batf3,1.7974479,1.15551945
645635525,L5 IT VISp Batf3,1.7974479,1.15551945
656948675,L5 IT VISp Batf3,1.7974479,1.15551945
679471718,L5 IT VISp Batf3,1.7974479,1.15551945
711573106,L5 IT VISp Batf3,1.7974479,1.15551945
638806925,L5 IT VISp Batf3,1.7974479,1.15551945
643506594,L5 IT VISp Batf3,1.7974479,1.15551945
644482280,L5 IT VISp Batf3,1.7974479,1.15551945
644864693,L5 IT VISp Batf3,1.7974479,1.15551945
673583983,L5 IT VISp Batf3,1.7974479,1.15551945
694830305,L5 IT VISp Batf3,1.7974479,1.15551945
902255361,L5 IT VISp Batf3,1.7974479,1.15551945
912903080,L5 IT VISp Batf3,1.7974479,1.15551945
947189559,L5 IT VISp Batf3,1.7974479,1.15551945
956141669,L5 IT VISp Batf3,1.7974479,1.15551945
963220125,L5 IT VISp Batf3,1.7974479,1.15551945
986186887,L5 IT VISp Batf3,1.7974479,1.15551945
652175435,L5 IT VISp Batf3,1.7974479,1.15551945
656947791,L5 IT VISp Batf3,1.7974479,1.15551945
673387671,L5 IT VISp Batf3,1.7974479,1.15551945
812999794,L5 IT VISp Batf3,1.7974479,1.15551945
824641983,L5 IT VISp Batf3,1.7974479,1.15551945
898658234,L5 IT VISp Batf3,1.7974479,1.15551945
907133224,L5 IT VISp Batf3,1.7974479,1.15551945
966795074,L5 IT VISp Batf3,1.7974479,1.15551945
982724976,L5 IT VISp Batf3,1.7974479,1.15551945
992408868,L5 IT VISp Batf3,1.7974479,1.15551945
643541667,L5 IT VISp Batf3,1.7974479,1.15551945
673643261,L5 IT VISp Batf3,1.7974479,1.15551945
830652329,L5 IT VISp Batf3,1.7974479,1.15551945
845540533,L5 IT VISp Batf3,1.7974479,1.15551945
906587880,L5 IT VISp Batf3,1.7974479,1.15551945
947286448,L5 IT VISp Batf3,1.7974479,1.15551945
901395424,L5 IT VISp Batf3,1.7974479,1.15551945
986275230,L5 IT VISp Batf3,1.7974479,1.15551945
992394456,L5 IT VISp Batf3,1.7974479,1.15551945
992390889,L5 IT VISp Batf3,1.7974479,1.15551945
603902877,L5 IT VISp Batf3,1.7974479,1.15551945
657192687,L5 IT VISp Batf3,1.7974479,1.15551945
743115891,L5 IT VISp Batf3,1.7974479,1.15551945
882839228,L5 IT VISp Batf3,1.7974479,1.15551945
969964106,L5 IT VISp Batf3,1.7974479,1.15551945
986231454,L5 IT VISp Batf3,1.7974479,1.15551945
819747729,L5 IT VISp Batf3,1.7974479,1.15551945
990350690,L5 IT VISp Batf3,1.7974479,1.15551945
639827216,L5 IT VISp Batf3,1.7974479,1.15551945
969959114,L5 IT VISp Batf3,1.7974479,1.15551945
834161225,L5 IT VISp Batf3,1.7974479,1.15551945
906532711,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
645834123,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
893401406,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
913765840,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
850968263,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
899452696,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
899502033,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
679270434,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
694841940,L5 IT VISp Col6a1 Fezf2,1.8257408,2.40826485
645529777,L5 IT VISp Col27a1,2.17801865,7.6704378
919784692,L5 IT VISp Col27a1,2.17801865,7.6704378
957296740,L5 IT VISp Col27a1,2.17801865,7.6704378
957337542,L5 IT VISp Col27a1,2.17801865,7.6704378
966819173,L5 IT VISp Col27a1,2.17801865,7.6704378
971586225,L5 IT VISp Col27a1,2.17801865,7.6704378
971647853,L5 IT VISp Col27a1,2.17801865,7.6704378
898701038,L5 IT VISp Col27a1,2.17801865,7.6704378
957039327,L5 IT VISp Col27a1,2.17801865,7.6704378
961238333,L5 IT VISp Col27a1,2.17801865,7.6704378
895548208,L5 IT VISp Col27a1,2.17801865,7.6704378
972419157,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
1000741385,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
701075085,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
970683578,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
971607823,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
891558275,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
916490671,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
917657507,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
948366592,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
962105846,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
963009885,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
971708843,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
847887193,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
919109645,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
965535967,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
972461174,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
882733530,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
990590730,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
898929277,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
963322913,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
895557666,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
964931038,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
794963377,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
919979790,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
697506892,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
901093205,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
646836355,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
907465109,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
636784746,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
697521266,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
896053888,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
889648857,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
972549288,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
717076419,L6 IT VISp Penk Col27a1,0.28354577999999997,10.9276705
915572484,L6 IT VISp Penk Fst,-1.38155955,12.03390525
742023028,L6 IT VISp Penk Fst,-1.38155955,12.03390525
911964754,L6 IT VISp Penk Fst,-1.38155955,12.03390525
882198617,L6 IT VISp Penk Fst,-1.38155955,12.03390525
913773906,L6 IT VISp Penk Fst,-1.38155955,12.03390525
698700813,L6 IT VISp Col18a1,-1.421628,13.797767
900985661,L6 IT VISp Col18a1,-1.421628,13.797767
910864371,L6 IT VISp Col18a1,-1.421628,13.797767
934725928,L6 IT VISp Col18a1,-1.421628,13.797767
963267074,L6 IT VISp Col18a1,-1.421628,13.797767
965574215,L6 IT VISp Col18a1,-1.421628,13.797767
640002660,L6 IT VISp Col18a1,-1.421628,13.797767
648115263,L6 IT VISp Col18a1,-1.421628,13.797767
820095539,L6 IT VISp Col18a1,-1.421628,13.797767
880817724,L6 IT VISp Col18a1,-1.421628,13.797767
882458442,L6 IT VISp Col18a1,-1.421628,13.797767
896619350,L6 IT VISp Col18a1,-1.421628,13.797767
896897092,L6 IT VISp Col18a1,-1.421628,13.797767
901060224,L6 IT VISp Col18a1,-1.421628,13.797767
906568427,L6 IT VISp Col18a1,-1.421628,13.797767
912085494,L6 IT VISp Col18a1,-1.421628,13.797767
912329296,L6 IT VISp Col18a1,-1.421628,13.797767
913794676,L6 IT VISp Col18a1,-1.421628,13.797767
921637459,L6 IT VISp Col18a1,-1.421628,13.797767
950363664,L6 IT VISp Col18a1,-1.421628,13.797767
966772916,L6 IT VISp Col18a1,-1.421628,13.797767
990240020,L6 IT VISp Col18a1,-1.421628,13.797767
990331949,L6 IT VISp Col18a1,-1.421628,13.797767
992441763,L6 IT VISp Col18a1,-1.421628,13.797767
645934635,L6 IT VISp Col18a1,-1.421628,13.797767
742014521,L6 IT VISp Col18a1,-1.421628,13.797767
742019567,L6 IT VISp Col18a1,-1.421628,13.797767
908675487,L6 IT VISp Col18a1,-1.421628,13.797767
917588572,L6 IT VISp Col18a1,-1.421628,13.797767
921574909,L6 IT VISp Col18a1,-1.421628,13.797767
947139142,L6 IT VISp Col18a1,-1.421628,13.797767
990606480,L6 IT VISp Col18a1,-1.421628,13.797767
1055268377,L6 IT VISp Col18a1,-1.421628,13.797767
763994181,L6 IT VISp Col18a1,-1.421628,13.797767
841873725,L6 IT VISp Col18a1,-1.421628,13.797767
899424012,L6 IT VISp Col18a1,-1.421628,13.797767
901334338,L6 IT VISp Col18a1,-1.421628,13.797767
904059133,L6 IT VISp Col18a1,-1.421628,13.797767
915441937,L6 IT VISp Col18a1,-1.421628,13.797767
922679209,L6 IT VISp Col18a1,-1.421628,13.797767
926754976,L6 IT VISp Col18a1,-1.421628,13.797767
948318130,L6 IT VISp Col18a1,-1.421628,13.797767
964894772,L6 IT VISp Col18a1,-1.421628,13.797767
965577581,L6 IT VISp Col18a1,-1.421628,13.797767
965605105,L6 IT VISp Col18a1,-1.421628,13.797767
966819294,L6 IT VISp Col18a1,-1.421628,13.797767
992009934,L6 IT VISp Col18a1,-1.421628,13.797767
1038771988,L6 IT VISp Col18a1,-1.421628,13.797767
644832461,L6 IT VISp Col18a1,-1.421628,13.797767
743754524,L6 IT VISp Col18a1,-1.421628,13.797767
742940722,L6 IT VISp Col18a1,-1.421628,13.797767
